,num__Age,num__Weight (kg),num__Height (m),num__Resting_BPM,num__Session_Duration (hours),num__Fat_Percentage,num__Water_Intake (liters),num__Workout_Frequency (days/week),num__Experience_Level,num__BMI,cat__Gender_Female,cat__Gender_Male,cat__Workout_Type_Cardio,cat__Workout_Type_HIIT,cat__Workout_Type_Strength,cat__Workout_Type_Yoga
668,-0.05680982432698569,0.703851680703579,0.5704358217001592,0.7825700501419174,1.358260803767474,-2.3655425219351613,1.4387815179033427,0.7309960716945422,1.6040836256991122,0.3961951817041882,0.0,1.0,1.0,0.0,0.0,0.0
375,-1.3765457433077268,1.7809365283090235,0.7246352650884942,-1.644432912301865,-0.7726825796721599,0.49904713260058053,-0.5516537473591837,0.7309960716945422,0.24940450108744586,1.391414593224867,0.0,1.0,0.0,0.0,0.0,1.0
412,-0.4692272990084673,0.49869266211206564,2.0353305338893404,-1.5095994143883216,0.9735071373130958,-2.302236673216139,1.4387815179033427,0.7309960716945422,1.6040836256991122,-0.6093910986864973,0.0,1.0,0.0,0.0,1.0,0.0
74,0.19064066048190328,1.1295566442809688,-0.8173591687948544,-1.644432912301865,-0.3879289132177819,-0.2606230520276826,0.7753030961491675,0.7309960716945422,0.24940450108744586,2.0168823483819596,0.0,1.0,1.0,0.0,0.0,0.0
113,-1.7064797230529123,0.7961732390697598,1.5727322037243352,1.3219040417960912,1.358260803767474,-2.0806662026995624,1.4387815179033427,0.7309960716945422,1.6040836256991122,-0.11523701588282727,0.0,1.0,0.0,1.0,0.0,0.0
802,-1.5415127331803196,0.13966437957691746,0.18493721322932158,1.4567375397096347,0.20399980440433915,-0.007399657151594703,1.1070423070262547,-0.37502002876513624,0.24940450108744586,0.040266017167279115,0.0,1.0,0.0,0.0,0.0,1.0
544,-0.30426030913587465,-0.4296518970145315,0.10783749153515408,1.1870705438825477,-0.6838932720288418,0.7522705274766684,0.11182467439499223,0.7309960716945422,0.24940450108744586,-0.5437342625097861,0.0,1.0,0.0,1.0,0.0,0.0
390,0.5205746402270885,-0.7014875966482867,-0.04636195185318095,0.378069556401287,0.14480693264212707,-0.2606230520276826,0.7753030961491675,0.7309960716945422,0.24940450108744586,-0.7683497546932727,0.0,1.0,0.0,1.0,0.0,0.0
104,0.9329921149085703,-0.1270423445920499,1.8040313688068377,0.7825700501419174,-0.8614718873154781,0.0875591159269384,-1.049262563674815,-0.37502002876513624,-1.1052746235242203,-1.0482552141834631,0.0,1.0,0.0,0.0,1.0,0.0
114,1.0979591047811628,0.5294665149007931,-0.04636195185318095,-1.2399324185612348,-0.7430861437910539,-0.1023584302301278,0.11182467439499223,0.7309960716945422,0.24940450108744586,0.6329053542360165,0.0,1.0,0.0,0.0,1.0,0.0
417,0.5205746402270885,-1.2246430940566453,-0.663159725406521,0.6477365522283739,-0.03277168264450925,1.1162791576110445,-0.21991453648209575,0.7309960716945422,0.24940450108744586,-1.0828114437501533,1.0,0.0,0.0,0.0,1.0,0.0
442,-1.4590292382440233,0.4525318829289756,1.3414330386418325,-0.9702654227341477,1.5950322908163224,-2.1123191270590738,1.4387815179033427,0.7309960716945422,1.6040836256991122,-0.30702408997795794,0.0,1.0,0.0,0.0,0.0,1.0
409,-1.5415127331803196,-1.0759028055777984,-1.1257580555715243,0.24323605848774352,-2.252504373727461,0.7206176031171576,-1.7127409854289901,-1.4810361292248146,-1.1052746235242203,-0.6422195167748533,1.0,0.0,0.0,0.0,0.0,1.0
92,1.0979591047811628,0.09863257585861497,-0.7402594471006886,-1.644432912301865,-0.0031752467634031958,0.10338557810669353,1.7705207287804308,-0.37502002876513624,0.24940450108744586,0.6329053542360165,0.0,1.0,1.0,0.0,0.0,0.0
548,-0.386743804072171,-0.1885900501695033,-1.7425558291248646,-0.16126443525288692,0.3223855479287634,1.3695025524871325,-0.883392958236271,0.7309960716945422,0.24940450108744586,1.0734972812113164,1.0,0.0,1.0,0.0,0.0,0.0
89,-0.386743804072171,0.18069618329521997,-0.9715586121831894,-1.5095994143883216,-1.8381542713919767,0.6414852922183801,0.11182467439499223,-1.4810361292248146,-1.1052746235242203,0.9231776825962142,1.0,0.0,0.0,1.0,0.0,0.0
336,-1.6239962281166158,0.016568968422009958,0.18493721322932158,0.24323605848774352,-0.18075386205003952,0.942188073633734,-1.5468713799904465,0.7309960716945422,0.24940450108744586,-0.09450327814281295,1.0,0.0,1.0,0.0,0.0,0.0
961,-0.63419428888106,-0.28091160853568486,-0.4318605603240185,1.1870705438825477,-0.7134897079099478,0.942188073633734,-1.8786105908675341,0.7309960716945422,0.24940450108744586,-0.05303580266278496,1.0,0.0,0.0,0.0,0.0,1.0
895,-0.9641282686262452,0.18582515876000824,0.2620369349234891,0.5129030543148304,-1.7197685278675525,0.04007972938767185,-0.5516537473591837,-0.37502002876513624,-1.1052746235242203,0.043721640123948066,0.0,1.0,1.0,0.0,0.0,0.0
907,-0.386743804072171,1.5398746814639952,-0.12346167354734845,1.3219040417960912,-0.8910683231965841,0.35660897298278144,0.9411727015877115,-1.4810361292248146,-1.1052746235242203,1.8544680694185158,0.0,1.0,0.0,1.0,0.0,0.0
589,-0.7166777838173563,2.5400248970976222,2.1124302555835075,-0.2960979331664304,-0.0623681185256153,0.4673942082410697,1.1070423070262547,0.7309960716945422,0.24940450108744586,1.0734972812113164,0.0,1.0,1.0,0.0,0.0,0.0
780,-1.0466117635625416,0.037084870281160844,-0.4318605603240185,-1.644432912301865,0.3223855479287634,1.5752465608239532,-1.215132169113359,-1.4810361292248146,-1.1052746235242203,0.33053834552747696,1.0,0.0,0.0,0.0,1.0,0.0
594,-1.2940622483714306,1.8732580866752042,1.4956324820301676,-1.644432912301865,-1.098243374364326,0.11921204028644924,1.4387815179033427,-1.4810361292248146,-1.1052746235242203,0.9110830022478726,0.0,1.0,0.0,0.0,0.0,1.0
94,-1.3765457433077268,1.5655195587879345,0.8788347084768292,0.378069556401287,-0.03277168264450925,-0.7195904552405913,0.11182467439499223,-0.37502002876513624,0.24940450108744586,1.0562191664279716,0.0,1.0,0.0,0.0,1.0,0.0
11,1.1804425997174592,-1.0451289527890713,-0.20056139524151598,1.3219040417960912,-0.3287360414555698,-0.22897012766817118,1.4387815179033427,-0.37502002876513624,0.24940450108744586,-1.087994878185157,0.0,1.0,0.0,1.0,0.0,0.0
396,-0.7991612787536526,0.7500124598866696,-0.8173591687948544,-0.9702654227341477,0.7663320861453535,-1.764136959104453,1.4387815179033427,0.7309960716945422,1.6040836256991122,1.5296395114916272,0.0,1.0,0.0,0.0,1.0,0.0
910,-0.5517107939447636,0.9090106992950922,1.4956324820301676,0.6477365522283739,1.9797859572707002,-2.286410211036384,1.4387815179033427,0.7309960716945422,1.6040836256991122,0.029899148297271656,0.0,1.0,0.0,0.0,1.0,0.0
43,-1.6239962281166158,-0.5937791118877422,-1.048658333877357,-1.2399324185612348,-0.35833247733667584,0.799749914015935,-0.717523352797727,-1.4810361292248146,-1.1052746235242203,-0.04439674527111228,1.0,0.0,1.0,0.0,0.0,0.0
42,0.35560765035449593,2.109190958055445,0.8017349867826616,0.10840256057420003,0.5591570349776112,0.7680969896564236,0.44356388527207946,0.7309960716945422,0.24940450108744586,1.6609531838450498,0.0,1.0,0.0,0.0,0.0,1.0
329,0.19064066048190328,-0.04497873715544416,-0.663159725406521,-1.1050989206476913,0.470367727334293,0.9263616114539783,-0.5516537473591837,-0.37502002876513624,0.24940450108744586,0.39446737022585343,1.0,0.0,0.0,1.0,0.0,0.0
167,-1.0466117635625416,-0.9271625170989513,-1.511256664042362,-1.1050989206476913,-0.35833247733667584,0.29330312426375915,-1.5468713799904465,-0.37502002876513624,-1.1052746235242203,-0.19298853240788014,1.0,0.0,0.0,0.0,1.0,0.0
962,1.5103765794626445,0.5807562695486714,-0.5860600037123536,0.6477365522283739,0.9143142655508837,-1.8590957321829857,1.4387815179033427,0.7309960716945422,1.6040836256991122,1.1132369452130102,0.0,1.0,0.0,1.0,0.0,0.0
851,0.19064066048190328,-0.27065365760610904,0.10783749153515408,-0.7005984269070609,0.2335962402854452,0.6573117543981353,-0.5516537473591837,-0.37502002876513624,-1.1052746235242203,-0.36749749171966606,1.0,0.0,0.0,0.0,0.0,1.0
581,0.5205746402270885,-1.0040971490707689,1.1872335952534976,1.1870705438825477,-0.5359110926233115,0.6256588300386244,0.44356388527207946,0.7309960716945422,0.24940450108744586,-1.6132495675988485,0.0,1.0,0.0,0.0,1.0,0.0
735,-0.386743804072171,-0.3988780442258048,-0.8173591687948544,-0.026430937339343444,1.4766465472918981,-0.8303756904988795,0.11182467439499223,1.8370121721542205,1.6040836256991122,0.05408850899395491,1.0,0.0,0.0,0.0,0.0,1.0
100,-1.0466117635625416,0.28840466805576487,-0.8173591687948544,1.4567375397096347,-0.29913960557446373,0.7206176031171576,0.6094334907106235,-0.37502002876513624,0.24940450108744586,0.9370001744228901,0.0,1.0,0.0,0.0,0.0,1.0
426,1.4278930845263482,0.5345954903655806,1.1101338735593318,1.5915710376231782,0.7367356502642475,-1.8749221943627414,1.4387815179033427,1.8370121721542205,1.6040836256991122,-0.10314233553448564,0.0,1.0,0.0,0.0,0.0,1.0
178,1.4278930845263482,-0.9835812472116175,-0.663159725406521,-1.2399324185612348,-0.4767182208610994,0.3724354351625366,-0.5516537473591837,-0.37502002876513624,0.24940450108744586,-0.7804444350416138,1.0,0.0,1.0,0.0,0.0,0.0
444,0.19064066048190328,-0.2603957066765332,0.33913665661765663,-1.644432912301865,-0.1215609902878274,0.0875591159269384,-0.054044931043551764,-0.37502002876513624,0.24940450108744586,-0.483260860768078,0.0,1.0,0.0,1.0,0.0,0.0
416,-0.63419428888106,0.3448233981684307,-0.12346167354734845,-0.4309314310799739,0.6775427785020354,-0.05487904369086125,-0.21991453648209575,0.7309960716945422,0.24940450108744586,0.47740232118591003,0.0,1.0,0.0,1.0,0.0,0.0
630,0.5205746402270885,0.8987527483655163,0.6475355433943266,1.0522370459690042,1.2990679320052618,-2.001533891800785,1.4387815179033427,1.8370121721542205,1.6040836256991122,0.5465147803192909,0.0,1.0,0.0,0.0,0.0,1.0
857,1.1804425997174592,-0.39374906876101656,-1.357057220654027,-0.026430937339343444,1.5062429831730042,-0.8462021526786352,0.11182467439499223,0.7309960716945422,1.6040836256991122,0.45321296048922677,1.0,0.0,0.0,1.0,0.0,0.0
682,-0.22177681419957834,-0.6553268174651964,0.18493721322932158,-0.5657649289935174,-0.802279015553266,1.4961142499251758,-0.5516537473591837,-0.37502002876513624,-1.1052746235242203,-0.834006590869984,1.0,0.0,0.0,0.0,1.0,0.0
177,-0.7991612787536526,-0.8143250568736189,0.33913665661765663,-0.16126443525288692,-1.7197685278675525,1.3220231659478654,-0.054044931043551764,-0.37502002876513624,-1.1052746235242203,-1.0793558207934841,1.0,0.0,0.0,0.0,0.0,1.0
395,-1.0466117635625416,-0.4091359951553806,-1.7425558291248646,-0.2960979331664304,1.9797859572707002,-1.5742194129473872,0.11182467439499223,1.8370121721542205,1.6040836256991122,0.7434852888494247,1.0,0.0,0.0,0.0,1.0,0.0
657,-0.05680982432698569,-0.17320312377513994,1.4956324820301676,1.4567375397096347,0.14480693264212707,0.6256588300386244,0.6094334907106235,0.7309960716945422,0.24940450108744586,-0.9584090173100686,0.0,1.0,1.0,0.0,0.0,0.0
835,1.2629260946537555,-0.4040070196905924,-0.27766111693568346,0.9174035480554609,1.2694714961241558,-1.3526489424308104,0.11182467439499223,0.7309960716945422,1.6040836256991122,-0.2949294096296163,1.0,0.0,0.0,0.0,0.0,1.0
934,1.0979591047811628,-0.4347808724793194,-0.8173591687948544,-0.9702654227341477,0.115210496761021,-0.6721110687013248,-0.5516537473591837,0.7309960716945422,0.24940450108744586,0.007437599078923181,0.0,1.0,0.0,0.0,1.0,0.0
665,1.5928600743989407,-1.029742026394708,0.49333610000599165,-1.3747659164747783,-0.4175253490988873,0.7206176031171576,0.6094334907106235,-0.37502002876513624,-1.1052746235242203,-1.3748115835886858,0.0,1.0,0.0,1.0,0.0,0.0
383,-0.4692272990084673,-0.1988480010990791,0.18493721322932158,1.1870705438825477,-1.2166291178887503,0.6256588300386244,-1.5468713799904465,-1.4810361292248146,-1.1052746235242203,-0.33121345067464114,1.0,0.0,0.0,0.0,1.0,0.0
930,1.5928600743989407,-0.6553268174651964,-1.1257580555715243,-0.8354319248206042,2.0981717007951244,-0.8303756904988795,0.11182467439499223,0.7309960716945422,1.6040836256991122,-0.07549735188113343,1.0,0.0,0.0,0.0,1.0,0.0
257,-0.881644773689949,1.8681291112104168,0.49333610000599165,0.7825700501419174,0.20399980440433915,-0.03905258151110555,-0.883392958236271,0.7309960716945422,0.24940450108744586,1.6713200527150573,0.0,1.0,0.0,1.0,0.0,0.0
522,-0.63419428888106,-1.2246430940566453,-0.5860600037123536,-0.2960979331664304,-0.4767182208610994,0.1666914268257158,-0.21991453648209575,-1.4810361292248146,-1.1052746235242203,-1.1208232962735127,1.0,0.0,1.0,0.0,0.0,0.0
335,1.6753435693352372,0.8218181163936988,0.2620369349234891,1.5915710376231782,0.2631926761665513,0.29330312426375915,0.6094334907106235,-0.37502002876513624,0.24940450108744586,0.7348462314577525,0.0,1.0,0.0,0.0,1.0,0.0
597,-0.4692272990084673,-0.8040671059440434,-1.4341569423481944,0.10840256057420003,-0.5951039643855236,0.6573117543981353,-1.8786105908675341,-0.37502002876513624,-1.1052746235242203,-0.0703139174461297,1.0,0.0,0.0,0.0,1.0,0.0
15,0.025673670609310632,-1.516994695549552,0.18493721322932158,-1.3747659164747783,-0.3879289132177819,0.18251788900547095,-0.883392958236271,-1.4810361292248146,-1.1052746235242203,-1.780847280997296,1.0,0.0,0.0,0.0,1.0,0.0
3,-1.1290952584988379,-0.9681943208172538,-0.20056139524151598,-0.8354319248206042,-1.986136450797507,0.5940059056791136,-0.883392958236271,-0.37502002876513624,-1.1052746235242203,-0.9981486813117624,0.0,1.0,0.0,0.0,1.0,0.0
495,1.4278930845263482,2.355381780365261,1.3414330386418325,0.7825700501419174,-1.7789613996297646,-0.387234749465726,0.9411727015877115,-1.4810361292248146,-1.1052746235242203,1.4691661097499191,0.0,1.0,0.0,1.0,0.0,0.0
256,0.19064066048190328,0.5345954903655806,0.49333610000599165,-0.16126443525288692,1.2694714961241558,-1.637525261666409,1.4387815179033427,0.7309960716945422,1.6040836256991122,0.27006494378576884,0.0,1.0,1.0,0.0,0.0,0.0
529,0.2731241554181996,0.837205042788063,1.5727322037243352,0.378069556401287,1.2398750602430497,-2.001533891800785,1.4387815179033427,0.7309960716945422,1.6040836256991122,-0.07895297483780238,0.0,1.0,0.0,0.0,0.0,1.0
737,-0.386743804072171,2.2168994428159894,0.6475355433943266,0.6477365522283739,0.29278911204765734,-0.0865319680503721,-0.717523352797727,-1.4810361292248146,-1.1052746235242203,1.901118979333547,0.0,1.0,0.0,0.0,0.0,1.0
688,-0.7166777838173563,-0.4809416516624098,-0.4318605603240185,1.0522370459690042,-0.7134897079099478,0.1666914268257158,-0.054044931043551764,0.7309960716945422,0.24940450108744586,-0.2949294096296163,1.0,0.0,0.0,1.0,0.0,0.0
842,0.025673670609310632,0.4935636866472781,0.18493721322932158,-0.9702654227341477,0.1744033685232331,0.6414852922183801,0.2776942798335355,0.7309960716945422,0.24940450108744586,0.4307514112708783,0.0,1.0,1.0,0.0,0.0,0.0
393,0.35560765035449593,-0.2962985349300482,0.9559344301709967,-0.5657649289935174,-0.2399467338122516,0.3882618973422923,0.9411727015877115,-1.4810361292248146,-1.1052746235242203,-0.8322787793916492,0.0,1.0,1.0,0.0,0.0,0.0
222,-1.2115787534351343,-0.6758427193243476,0.2620369349234891,1.4567375397096347,-1.8677507072730828,0.799749914015935,-1.5468713799904465,-0.37502002876513624,-1.1052746235242203,-0.8944799926116915,1.0,0.0,0.0,1.0,0.0,0.0
179,-1.6239962281166158,-1.183611290338343,-0.27766111693568346,0.24323605848774352,-0.6247004002666297,0.6573117543981353,-0.38578414192063976,-0.37502002876513624,-1.1052746235242203,-1.2141251161035762,1.0,0.0,0.0,0.0,0.0,1.0
289,0.6855416300996813,0.514079588506429,0.8788347084768292,0.378069556401287,0.3223855479287634,-0.1023584302301278,1.2729119124647987,0.7309960716945422,0.24940450108744586,0.010893222035592131,0.0,1.0,0.0,0.0,1.0,0.0
920,1.0154756098448665,0.8269470918584871,-0.8173591687948544,1.3219040417960912,0.8847178296697776,-2.096492664879318,1.4387815179033427,0.7309960716945422,1.6040836256991122,1.6281247657566946,0.0,1.0,1.0,0.0,0.0,0.0
324,0.2731241554181996,-0.7476483758313772,-0.4318605603240185,-0.9702654227341477,-0.35833247733667584,1.4328084012061542,-0.38578414192063976,-1.4810361292248146,-1.1052746235242203,-0.6163023445998352,1.0,0.0,0.0,0.0,0.0,1.0
799,0.35560765035449593,-0.2860405840004724,0.8017349867826616,-0.4309314310799739,-0.44712178497999333,0.3249560486232706,-0.38578414192063976,-0.37502002876513624,0.24940450108744586,-0.7476160169532584,0.0,1.0,0.0,0.0,0.0,1.0
9,-0.881644773689949,1.5244877550696319,0.8788347084768292,0.24323605848774352,-0.5359110926233115,0.7364440652969128,0.11182467439499223,-0.37502002876513624,-1.1052746235242203,1.0164795024262776,0.0,1.0,1.0,0.0,0.0,0.0
249,1.0979591047811628,-1.3836413334650681,-0.04636195185318095,1.0522370459690042,-0.9798576308399018,0.3882618973422923,1.1070423070262547,-1.4810361292248146,-1.1052746235242203,-1.5458649199438024,0.0,1.0,1.0,0.0,0.0,0.0
22,0.9329921149085703,-0.055236688085019976,-0.35476083862985097,1.0522370459690042,-0.2695431696933577,1.2745437794085994,-0.21991453648209575,-1.4810361292248146,-1.1052746235242203,0.16812406656403267,1.0,0.0,0.0,0.0,0.0,1.0
356,-0.63419428888106,-0.49119960259198564,-0.8173591687948544,1.5915710376231782,0.8847178296697776,-1.3526489424308104,0.11182467439499223,0.7309960716945422,1.6040836256991122,-0.06513048301112659,1.0,0.0,0.0,1.0,0.0,0.0
221,0.8505086199722739,0.514079588506429,1.0330341518651642,0.24323605848774352,1.8022073419840645,-1.7166575725651865,1.4387815179033427,0.7309960716945422,1.6040836256991122,-0.07895297483780238,0.0,1.0,0.0,0.0,1.0,0.0
752,-1.4590292382440233,0.10889052678819078,1.5727322037243352,-0.8354319248206042,0.1744033685232331,0.5148735947803362,-0.21991453648209575,-0.37502002876513624,0.24940450108744586,-0.7372491480832509,0.0,1.0,0.0,1.0,0.0,0.0
837,0.35560765035449593,-0.10139746726811075,-0.508960282018186,-0.5657649289935174,-0.802279015553266,1.5119407121049315,-0.054044931043551764,-1.4810361292248146,-1.1052746235242203,0.2165027879573992,1.0,0.0,0.0,0.0,1.0,0.0
956,0.9329921149085703,-1.0399999773242838,-1.7425558291248646,-0.5657649289935174,0.1744033685232331,1.2587173172288437,-0.717523352797727,-0.37502002876513624,-1.1052746235242203,-0.20162758979955284,1.0,0.0,0.0,1.0,0.0,0.0
572,-0.22177681419957834,0.8166891409289113,-0.12346167354734845,1.4567375397096347,1.8022073419840645,-2.064839740519807,1.4387815179033427,1.8370121721542205,1.6040836256991122,1.0199351253829467,0.0,1.0,0.0,1.0,0.0,0.0
340,0.9329921149085703,0.9603004539429705,-0.12346167354734845,-0.026430937339343444,-0.5655075285044175,-0.387234749465726,1.2729119124647987,0.7309960716945422,0.24940450108744586,1.1858050273030598,0.0,1.0,0.0,0.0,0.0,1.0
431,0.10815716554560696,-0.7117455475778622,1.9582308121951726,1.5915710376231782,0.499964163215399,-0.1656642789491495,-0.21991453648209575,-0.37502002876513624,0.24940450108744586,-1.6132495675988485,0.0,1.0,1.0,0.0,0.0,0.0
535,1.6753435693352372,0.3037915944501282,1.4956324820301676,-1.2399324185612348,-1.6013827843431288,0.4832206704208254,0.11182467439499223,-0.37502002876513624,-1.1052746235242203,-0.5230005247697718,0.0,1.0,1.0,0.0,0.0,0.0
810,0.5205746402270885,-0.3988780442258048,-1.4341569423481944,-0.5657649289935174,1.2102786243619437,-1.542566488587876,0.11182467439499223,0.7309960716945422,1.6040836256991122,0.5050473048392622,1.0,0.0,0.0,0.0,0.0,1.0
622,0.19064066048190328,0.549982416759944,-0.508960282018186,1.5915710376231782,2.0981717007951244,-2.191451437957851,1.4387815179033427,1.8370121721542205,1.6040836256991122,1.0130238794696087,0.0,1.0,0.0,1.0,0.0,0.0
203,1.0154756098448665,-0.7527773512961651,0.33913665661765663,1.3219040417960912,-0.5359110926233115,1.037146846712267,-0.883392958236271,0.7309960716945422,0.24940450108744586,-1.013698984616773,1.0,0.0,0.0,0.0,0.0,1.0
613,0.10815716554560696,-0.4655547252680465,2.1124302555835075,1.1870705438825477,0.470367727334293,0.277476662084004,0.44356388527207946,0.7309960716945422,0.24940450108744586,-1.4577465345487424,0.0,1.0,0.0,0.0,1.0,0.0
93,0.9329921149085703,-0.8040671059440434,-1.048658333877357,1.5915710376231782,-0.0031752467634031958,1.4644613255656644,-0.054044931043551764,-0.37502002876513624,-1.1052746235242203,-0.3243022047613033,1.0,0.0,0.0,1.0,0.0,0.0
542,0.6030581351633849,0.6269170487317615,2.1124302555835075,0.5129030543148304,1.6838215984596405,-1.8590957321829857,1.4387815179033427,1.8370121721542205,1.6040836256991122,-0.5385508280747824,0.0,1.0,0.0,1.0,0.0,0.0
68,-0.63419428888106,-0.5630052590990152,0.2620369349234891,0.6477365522283739,1.6246287266974284,-1.0202932366559452,0.11182467439499223,0.7309960716945422,1.6040836256991122,-0.7718053776499416,1.0,0.0,0.0,0.0,0.0,1.0
605,-0.30426030913587465,0.6935937297740031,0.9559344301709967,-0.9702654227341477,1.5358394190541103,-1.66917818602592,1.4387815179033427,1.8370121721542205,1.6040836256991122,0.14220689438901526,0.0,1.0,0.0,0.0,1.0,0.0
284,-0.386743804072171,0.10889052678819078,-1.2028577772656919,-1.3747659164747783,0.6183499067398233,1.2112379306895777,-0.38578414192063976,-0.37502002876513624,-1.1052746235242203,1.0216629368612815,1.0,0.0,1.0,0.0,0.0,0.0
781,0.35560765035449593,-0.2962985349300482,0.33913665661765663,-0.7005984269070609,0.6479463426209293,1.2112379306895777,-1.5468713799904465,0.7309960716945422,0.24940450108744586,-0.5230005247697718,1.0,0.0,0.0,1.0,0.0,0.0
434,1.1804425997174592,-0.20910595202865492,-0.20056139524151598,-0.7005984269070609,-0.5951039643855236,0.008426805028161,-0.38578414192063976,0.7309960716945422,0.24940450108744586,-0.11350920440449248,1.0,0.0,0.0,1.0,0.0,0.0
153,-0.881644773689949,-1.029742026394708,-0.8944588904890218,1.0522370459690042,0.1744033685232331,0.45156774606131395,-1.049262563674815,-0.37502002876513624,0.24940450108744586,-0.7130597873865683,1.0,0.0,0.0,0.0,0.0,1.0
75,0.35560765035449593,-0.8502278851271339,0.7246352650884942,0.5129030543148304,-0.5359110926233115,-0.782896303959613,-1.049262563674815,-0.37502002876513624,-1.1052746235242203,-1.2832375752369565,0.0,1.0,0.0,0.0,1.0,0.0
711,-0.63419428888106,-0.7271324739722259,-1.2799574989598594,-1.644432912301865,1.5950322908163224,-1.5742194129473872,0.11182467439499223,1.8370121721542205,1.6040836256991122,-0.06858610596779553,1.0,0.0,0.0,0.0,0.0,1.0
446,-1.6239962281166158,1.1808463989288471,0.9559344301709967,-1.644432912301865,-0.15115742616893346,0.04007972938767185,-0.5516537473591837,0.7309960716945422,0.24940450108744586,0.622538485366009,0.0,1.0,0.0,0.0,0.0,1.0
188,0.8505086199722739,-0.5117155044511369,-0.508960282018186,1.4567375397096347,0.3223855479287634,0.9896674601730006,-1.3810017745519025,-0.37502002876513624,0.24940450108744586,-0.28456254075960946,1.0,0.0,0.0,1.0,0.0,0.0
271,1.0979591047811628,1.6988729208724185,-0.8173591687948544,-0.16126443525288692,0.29278911204765734,0.40408835952204797,0.9411727015877115,-0.37502002876513624,-1.1052746235242203,2.7477466037174585,0.0,1.0,0.0,1.0,0.0,0.0
236,1.6753435693352372,0.7602704108162455,0.2620369349234891,-0.2960979331664304,-0.3879289132177819,0.7522705274766684,0.7753030961491675,-0.37502002876513624,0.24940450108744586,0.6674615838027065,0.0,1.0,0.0,0.0,1.0,0.0
487,-0.9641282686262452,-0.04497873715544416,1.8811310905010052,1.4567375397096347,-1.5421899125809166,0.13503850246620439,1.6046511233418868,-0.37502002876513624,-1.1052746235242203,-1.0085155501817693,0.0,1.0,0.0,1.0,0.0,0.0
117,-1.5415127331803196,0.5448534412951564,2.0353305338893404,-0.4309314310799739,1.2694714961241558,-1.6533517238461646,1.4387815179033427,1.8370121721542205,1.6040836256991122,-0.5713792461631383,0.0,1.0,0.0,1.0,0.0,0.0
795,0.10815716554560696,0.4935636866472781,0.10783749153515408,-0.5657649289935174,-1.039050502602114,0.3091295864435149,0.11182467439499223,-1.4810361292248146,-1.1052746235242203,0.48431356709924794,0.0,1.0,0.0,0.0,0.0,1.0
512,-0.7166777838173563,-0.6604557929299839,-0.7402594471006886,1.5915710376231782,1.7430144702218524,-1.1469049340939892,0.11182467439499223,0.7309960716945422,1.6040836256991122,-0.3294856391963064,1.0,0.0,0.0,0.0,1.0,0.0
570,-1.2940622483714306,-0.21936390295823072,-0.8944588904890218,0.5129030543148304,0.2335962402854452,1.4644613255656644,-1.3810017745519025,-1.4810361292248146,-1.1052746235242203,0.3409052143974838,1.0,0.0,0.0,1.0,0.0,0.0
575,-0.9641282686262452,-0.9784522717468296,-1.1257580555715243,-0.026430937339343444,-0.0031752467634031958,1.4961142499251758,-1.3810017745519025,0.7309960716945422,0.24940450108744586,-0.5109058444214302,1.0,0.0,1.0,0.0,0.0,0.0
126,-0.5517107939447636,-0.6707137438595597,-0.508960282018186,0.24323605848774352,-2.222907937846355,0.942188073633734,-1.3810017745519025,-1.4810361292248146,-1.1052746235242203,-0.47980523781140905,1.0,0.0,1.0,0.0,0.0,0.0
116,-0.63419428888106,-1.5272526464791276,-0.9715586121831894,1.0522370459690042,-0.5063146567422054,0.008426805028161,-1.215132169113359,-0.37502002876513624,0.24940450108744586,-1.324705050716985,1.0,0.0,1.0,0.0,0.0,0.0
473,0.6030581351633849,-1.029742026394708,-0.5860600037123536,0.10840256057420003,-1.6605756561053409,1.4328084012061542,-1.215132169113359,-1.4810361292248146,-1.1052746235242203,-0.8789296893066809,1.0,0.0,1.0,0.0,0.0,0.0
839,-1.2940622483714306,1.8014524301681751,1.5727322037243352,-0.9702654227341477,-0.3287360414555698,-0.7670698417798578,0.7753030961491675,0.7309960716945422,0.24940450108744586,0.793591821721126,0.0,1.0,0.0,1.0,0.0,0.0
57,-1.4590292382440233,-1.1169346092961012,-1.5883563857365295,0.6477365522283739,-0.5359110926233115,1.1321056197908002,-0.054044931043551764,-0.37502002876513624,-1.1052746235242203,-0.41760402459136675,1.0,0.0,1.0,0.0,0.0,0.0
655,0.8505086199722739,0.349952373633219,0.030737769840986567,0.24323605848774352,0.3519819838098688,1.4169819390263985,-0.5516537473591837,-1.4810361292248146,-1.1052746235242203,0.3754614439641739,1.0,0.0,1.0,0.0,0.0,0.0
886,-0.63419428888106,-0.9528073944228904,0.2620369349234891,0.9174035480554609,-0.1215609902878274,0.40408835952204797,-1.3810017745519025,0.7309960716945422,0.24940450108744586,-1.1951191898418967,1.0,0.0,0.0,0.0,1.0,0.0
369,1.6753435693352372,2.6272174799990156,1.1872335952534976,0.6477365522283739,0.115210496761021,-0.3239289007467043,-0.054044931043551764,0.7309960716945422,0.24940450108744586,1.8492846349835121,0.0,1.0,0.0,1.0,0.0,0.0
268,-0.30426030913587465,-1.1118056338313134,-0.9715586121831894,-0.4309314310799739,-0.6838932720288418,0.6414852922183801,-1.215132169113359,0.7309960716945422,0.24940450108744586,-0.7769888120849447,1.0,0.0,1.0,0.0,0.0,0.0
